mf:QueryEvaluationTest,data-r2,graph,dawg-graph-11,graph-11.rq,data-g1.ttl,data-g1.ttl,UNBOUND,graph-11.ttl,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,delete-with-02.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01s.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,delete-with-02.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,delete-with-02.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01s.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-02,delete-with-02.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,delete-with-04.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01f.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,delete-with-04.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,delete-with-04.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01f.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-04,delete-with-04.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-05,delete-with-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,delete-with-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,delete-with-06.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,delete-with-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02s.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-with-06,delete-with-06.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,delete-using-02.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,delete-using-02.ru,delete-pre-01.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,delete-using-02.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-02a,delete-using-02.ru,delete-pre-01.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,delete-using-04.ru,delete-pre-03.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,delete-using-04.ru,delete-pre-03.ttl,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,delete-using-04.ru,delete-pre-03.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-04,delete-using-04.ru,delete-pre-03.ttl,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01s2.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-05,delete-using-05.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-01f.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-03.ttl,http://example.org/g3,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-01f.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-02.ttl,http://example.org/g2,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-01f.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-02f.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,delete,dawg-delete-using-06a,delete-using-06.ru,UNBOUND,delete-pre-01.ttl,http://example.org/g1,UNBOUND,delete-post-03f.ttl,http://example.org/g3,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-default-01,drop-default-01.ru,drop-default.ttl,drop-g2.ttl,http://example.org/g2,UNBOUND,drop-g1.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-default-01,drop-default-01.ru,drop-default.ttl,drop-g2.ttl,http://example.org/g2,UNBOUND,drop-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-default-01,drop-default-01.ru,drop-default.ttl,drop-g1.ttl,http://example.org/g1,UNBOUND,drop-g1.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-default-01,drop-default-01.ru,drop-default.ttl,drop-g1.ttl,http://example.org/g1,UNBOUND,drop-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-graph-01,drop-graph-01.ru,drop-default.ttl,drop-g2.ttl,http://example.org/g2,UNBOUND,drop-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-graph-01,drop-graph-01.ru,drop-default.ttl,drop-g1.ttl,http://example.org/g1,UNBOUND,drop-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-named-01,drop-named-01.ru,drop-default.ttl,drop-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-named-01,drop-named-01.ru,drop-default.ttl,drop-g1.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-all-01,drop-all-01.ru,drop-default.ttl,drop-g2.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,drop,dawg-drop-all-01,drop-all-01.ru,drop-default.ttl,drop-g1.ttl,http://example.org/g1,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,move,move03,move-03.ru,move-default.ttl,move-02.ttl,http://example.org/g2,UNBOUND,move-01.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:UpdateEvaluationTest,data-sparql11,move,move03,move-03.ru,move-default.ttl,move-01.ttl,http://example.org/g1,UNBOUND,move-01.ttl,http://example.org/g2,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:QueryEvaluationTest,data-sparql11,property-path,pp06,pp06.rq,UNBOUND,pp061.ttl,UNBOUND,pp06.srx,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:QueryEvaluationTest,data-sparql11,property-path,pp06,pp06.rq,UNBOUND,pp062.ttl,UNBOUND,pp06.srx,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:QueryEvaluationTest,data-sparql11,property-path,pp34,path-ng-01.rq,UNBOUND,ng-01.ttl,UNBOUND,path-ng-01.srx,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:QueryEvaluationTest,data-sparql11,property-path,pp34,path-ng-01.rq,UNBOUND,ng-02.ttl,UNBOUND,path-ng-01.srx,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:QueryEvaluationTest,data-sparql11,property-path,pp34,path-ng-01.rq,UNBOUND,ng-03.ttl,UNBOUND,path-ng-01.srx,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:QueryEvaluationTest,data-sparql11,property-path,pp35,path-ng-02.rq,UNBOUND,ng-01.ttl,UNBOUND,path-ng-01.srx,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:QueryEvaluationTest,data-sparql11,property-path,pp35,path-ng-02.rq,UNBOUND,ng-02.ttl,UNBOUND,path-ng-01.srx,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
mf:QueryEvaluationTest,data-sparql11,property-path,pp35,path-ng-02.rq,UNBOUND,ng-03.ttl,UNBOUND,path-ng-01.srx,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND,UNBOUND
